จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
ราชบุรี,3,49,ปวงชนไทย,55,0.06,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,50,พลังสังคมใหม่,54,0.06,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,51,เพื่อชีวิตใหม่,49,0.05,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,52,ฟิวชัน,42,0.04,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,53,ความหวังใหม่,42,0.04,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,54,เครือข่ายชาวนาแห่งประเทศไทย,27,0.03,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,55,ไทยพิทักษ์ธรรม,23,0.02,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,56,ไทยรวมไทย,21,0.02,98080,,98080,,,234,94.73684,,247
ราชบุรี,3,57,ประชาอาสาชาติ,20,0.02,98080,,98080,,,234,94.73684,,247
ราชบุรี,4,1,ประชาชน,36715,35.7,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,2,ภูมิใจไทย,24114,23.45,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,3,เพื่อไทย,9069,8.82,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,4,ประชาธิปัตย์,8425,8.19,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,5,เศรษฐกิจ,3710,3.61,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,6,รวมไทยสร้างชาติ,3250,3.16,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,7,ใหม่,2771,2.69,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,8,เพื่อชาติไทย,1861,1.81,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,9,กล้าธรรม,1360,1.32,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,10,พลวัต,1338,1.3,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,11,รวมใจไทย,1163,1.13,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,12,ไทยภักดี,1007,0.98,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,13,รวมพลังประชาชน,827,0.8,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,14,ประชาธิปไตยใหม่,779,0.76,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,15,ทางเลือกใหม่,664,0.65,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,16,มิติใหม่,637,0.62,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,17,เสรีรวมไทย,604,0.59,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,18,ไทยสร้างไทย,348,0.34,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,19,ไทยทรัพย์ทวี,294,0.29,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,20,พลังประชารัฐ,271,0.26,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,21,ไทยก้าวใหม่,254,0.25,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,22,พลังเพื่อไทย,237,0.23,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,23,ประชาไทย,214,0.21,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,24,ครูไทยเพื่อประชาชน,212,0.21,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,25,ไทยก้าวหน้า,205,0.2,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,26,ไทยพร้อม,199,0.19,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,27,เป็นธรรม,184,0.18,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,28,ประชาชาติ,182,0.18,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,29,พลังธรรมใหม่,158,0.15,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,30,รักชาติ,150,0.15,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,31,ประชากรไทย,147,0.14,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,32,ไทยชนะ,131,0.13,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,33,แรงงานสร้างชาติ,112,0.11,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,34,สร้างอนาคตไทย,109,0.11,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,35,โอกาสใหม่,95,0.09,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,36,วิชชั่นใหม่,93,0.09,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,37,พร้อม,89,0.09,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,38,คลองไทย,87,0.08,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,39,กรีน,83,0.08,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,40,อนาคตไทย,82,0.08,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,41,ท้องที่ไทย,80,0.08,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,42,ปวงชนไทย,62,0.06,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,43,ไทยธรรม,54,0.05,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,44,ฟิวชัน,50,0.05,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,45,พลังไทยรักชาติ,50,0.05,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,46,ไทรวมพลัง,48,0.05,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,47,สังคมประชาธิปไตยไทย,45,0.04,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,48,เพื่อบ้านเมือง,35,0.03,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,49,เพื่อชีวิตใหม่,32,0.03,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,50,แผ่นดินธรรม,31,0.03,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,51,พลังสังคมใหม่,29,0.03,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,52,ก้าวอิสระ,29,0.03,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,53,ความหวังใหม่,24,0.02,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,54,ไทยรวมไทย,24,0.02,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,55,เครือข่ายชาวนาแห่งประเทศไทย,11,0.01,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,56,ไทยพิทักษ์ธรรม,10,0.01,102853,,102853,,,199,94.7619,,210
ราชบุรี,4,57,ประชาอาสาชาติ,9,0.01,102853,,102853,,,199,94.7619,,210
ราชบุรี,5,1,ประชาชน,33133,31.64,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,2,ภูมิใจไทย,25109,23.98,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,3,ประชาธิปัตย์,10594,10.12,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,4,เพื่อไทย,7799,7.45,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,5,กล้าธรรม,4654,4.44,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,6,เศรษฐกิจ,3861,3.69,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,7,รวมไทยสร้างชาติ,3580,3.42,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,8,ใหม่,2313,2.21,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,9,มิติใหม่,1988,1.9,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,10,เพื่อชาติไทย,1569,1.5,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,11,รวมใจไทย,1155,1.1,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,12,ประชาธิปไตยใหม่,842,0.8,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,13,รวมพลังประชาชน,801,0.76,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,14,ทางเลือกใหม่,741,0.71,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,15,ไทยภักดี,665,0.64,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,16,เสรีรวมไทย,612,0.58,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,17,ไทยสร้างไทย,473,0.45,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,18,ไทยทรัพย์ทวี,368,0.35,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,19,พลังประชารัฐ,342,0.33,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,20,ประชาชาติ,296,0.28,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,21,ไทยก้าวใหม่,296,0.28,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,22,สร้างอนาคตไทย,234,0.22,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,23,พลวัต,223,0.21,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,24,ประชาไทย,218,0.21,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,25,พลังเพื่อไทย,216,0.21,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,26,ไทยก้าวหน้า,206,0.2,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,27,ครูไทยเพื่อประชาชน,183,0.17,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,28,ไทยพร้อม,182,0.17,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,29,รักชาติ,158,0.15,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,30,ไทยชนะ,148,0.14,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,31,พลังธรรมใหม่,144,0.14,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,32,แรงงานสร้างชาติ,136,0.13,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,33,ประชากรไทย,132,0.13,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,34,วิชชั่นใหม่,130,0.12,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,35,คลองไทย,114,0.11,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,36,เป็นธรรม,98,0.09,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,37,อนาคตไทย,86,0.08,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,38,พลังไทยรักชาติ,81,0.08,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,39,ท้องที่ไทย,70,0.07,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,40,ปวงชนไทย,70,0.07,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,41,พร้อม,64,0.06,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,42,ก้าวอิสระ,59,0.06,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,43,กรีน,54,0.05,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,44,เพื่อบ้านเมือง,52,0.05,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,45,ไทรวมพลัง,51,0.05,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,46,โอกาสใหม่,51,0.05,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,47,ไทยธรรม,49,0.05,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,48,แผ่นดินธรรม,46,0.04,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,49,สังคมประชาธิปไตยไทย,44,0.04,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,50,เพื่อชีวิตใหม่,38,0.04,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,51,ฟิวชัน,37,0.04,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,52,ประชาอาสาชาติ,37,0.04,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,53,ความหวังใหม่,30,0.03,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,54,ไทยพิทักษ์ธรรม,29,0.03,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,55,พลังสังคมใหม่,24,0.02,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,56,เครือข่ายชาวนาแห่งประเทศไทย,15,0.01,104714,,104714,,,225,94.93671,,237
ราชบุรี,5,57,ไทยรวมไทย,14,0.01,104714,,104714,,,225,94.93671,,237
ร้อยเอ็ด,1,1,ประชาชน,27641,31.04,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,2,เพื่อไทย,21901,24.6,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,3,ภูมิใจไทย,18873,21.2,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,4,เศรษฐกิจ,2654,2.98,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,5,กล้าธรรม,2364,2.65,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,6,รวมใจไทย,2269,2.55,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,7,ประชาธิปัตย์,2021,2.27,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,8,รวมไทยสร้างชาติ,1337,1.5,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,9,เพื่อชาติไทย,1166,1.31,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,10,ไทยสร้างไทย,1125,1.26,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,11,เสรีรวมไทย,895,1.01,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,12,มิติใหม่,740,0.83,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,13,ไทยภักดี,603,0.68,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,14,รวมพลังประชาชน,456,0.51,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,15,ไทยทรัพย์ทวี,409,0.46,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,16,พลังธรรมใหม่,370,0.42,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,17,ประชาธิปไตยใหม่,367,0.41,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,18,ทางเลือกใหม่,329,0.37,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,19,ไทยก้าวใหม่,251,0.28,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,20,สร้างอนาคตไทย,197,0.22,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,21,โอกาสใหม่,193,0.22,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,22,พลังเพื่อไทย,191,0.21,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,23,พลังประชารัฐ,191,0.21,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,24,ใหม่,184,0.21,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,25,วิชชั่นใหม่,182,0.2,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,26,รักชาติ,175,0.2,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,27,ครูไทยเพื่อประชาชน,157,0.18,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,28,ประชาไทย,147,0.17,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,29,ไทยพร้อม,131,0.15,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,30,ประชาชาติ,130,0.15,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,31,ประชากรไทย,125,0.14,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,32,ไทยก้าวหน้า,121,0.14,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,33,อนาคตไทย,95,0.11,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,34,พลวัต,92,0.1,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,35,ไทรวมพลัง,91,0.1,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,36,ไทยชนะ,87,0.1,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,37,ท้องที่ไทย,80,0.09,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,38,เป็นธรรม,79,0.09,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,39,แรงงานสร้างชาติ,75,0.08,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,40,กรีน,53,0.06,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,41,คลองไทย,51,0.06,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,42,แผ่นดินธรรม,51,0.06,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,43,พลังไทยรักชาติ,49,0.06,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,44,ปวงชนไทย,44,0.05,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,45,ไทยธรรม,43,0.05,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,46,ก้าวอิสระ,32,0.04,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,47,เพื่อบ้านเมือง,32,0.04,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,48,พร้อม,30,0.03,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,49,สังคมประชาธิปไตยไทย,28,0.03,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,50,ความหวังใหม่,27,0.03,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,51,ฟิวชัน,23,0.03,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,52,เพื่อชีวิตใหม่,23,0.03,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,53,พลังสังคมใหม่,20,0.02,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,54,เครือข่ายชาวนาแห่งประเทศไทย,13,0.01,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,55,ไทยพิทักษ์ธรรม,13,0.01,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,56,ไทยรวมไทย,12,0.01,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,1,57,ประชาอาสาชาติ,2,0.0,89040,,89040,,,249,94.67681,,263
ร้อยเอ็ด,2,1,เพื่อไทย,28299,32.86,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,2,ประชาชน,21897,25.42,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,3,ภูมิใจไทย,9064,10.52,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,4,กล้าธรรม,6277,7.29,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,5,เพื่อชาติไทย,4397,5.11,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,6,เศรษฐกิจ,2747,3.19,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,7,ประชาธิปัตย์,1671,1.94,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,8,มิติใหม่,1189,1.38,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,9,รวมไทยสร้างชาติ,1059,1.23,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,10,ไทยสร้างไทย,880,1.02,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,11,รวมพลังประชาชน,696,0.81,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,12,รวมใจไทย,678,0.79,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,13,ไทยทรัพย์ทวี,637,0.74,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,14,ใหม่,628,0.73,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,15,เสรีรวมไทย,553,0.64,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,16,พลังธรรมใหม่,433,0.5,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,17,ประชาธิปไตยใหม่,401,0.47,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,18,ทางเลือกใหม่,384,0.45,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,19,ประชากรไทย,381,0.44,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,20,วิชชั่นใหม่,296,0.34,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,21,พลังประชารัฐ,277,0.32,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,22,พลังเพื่อไทย,273,0.32,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,23,ประชาชาติ,212,0.25,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,24,ไทยภักดี,199,0.23,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,25,ไทยก้าวใหม่,191,0.22,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,26,ไทยก้าวหน้า,159,0.18,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,27,ครูไทยเพื่อประชาชน,153,0.18,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,28,สร้างอนาคตไทย,142,0.16,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,29,เป็นธรรม,136,0.16,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,30,ประชาไทย,130,0.15,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,31,ไทยชนะ,126,0.15,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,32,แรงงานสร้างชาติ,126,0.15,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,33,พลวัต,125,0.15,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,34,ไทยพร้อม,123,0.14,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,35,ก้าวอิสระ,102,0.12,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,36,ท้องที่ไทย,93,0.11,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,37,รักชาติ,86,0.1,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,38,ไทยธรรม,82,0.1,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,39,โอกาสใหม่,77,0.09,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,40,ไทรวมพลัง,69,0.08,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,41,อนาคตไทย,68,0.08,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,42,คลองไทย,68,0.08,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,43,กรีน,62,0.07,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,44,ปวงชนไทย,61,0.07,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,45,ฟิวชัน,56,0.07,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,46,แผ่นดินธรรม,54,0.06,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,47,พร้อม,49,0.06,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,48,พลังไทยรักชาติ,46,0.05,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,49,สังคมประชาธิปไตยไทย,40,0.05,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,50,พลังสังคมใหม่,32,0.04,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,51,เพื่อบ้านเมือง,29,0.03,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,52,ความหวังใหม่,28,0.03,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,53,เพื่อชีวิตใหม่,26,0.03,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,54,ไทยพิทักษ์ธรรม,21,0.02,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,55,ไทยรวมไทย,17,0.02,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,56,เครือข่ายชาวนาแห่งประเทศไทย,14,0.02,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,2,57,ประชาอาสาชาติ,8,0.01,86127,,86127,,,347,94.80874,,366
ร้อยเอ็ด,3,1,เพื่อไทย,29513,36.87,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,2,ประชาชน,20224,25.26,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,3,กล้าธรรม,7322,9.15,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,4,ภูมิใจไทย,5405,6.75,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,5,เศรษฐกิจ,2991,3.74,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,6,ใหม่,1781,2.22,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,7,รวมใจไทย,1760,2.2,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,8,เพื่อชาติไทย,1398,1.75,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,9,ประชาธิปัตย์,1216,1.52,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,10,รวมไทยสร้างชาติ,1102,1.38,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,11,ไทยสร้างไทย,748,0.93,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,12,รวมพลังประชาชน,625,0.78,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,13,เสรีรวมไทย,543,0.68,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,14,พลังธรรมใหม่,453,0.57,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,15,วิชชั่นใหม่,393,0.49,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,16,พลังประชารัฐ,350,0.44,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,17,ไทยทรัพย์ทวี,345,0.43,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,18,ทางเลือกใหม่,345,0.43,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,19,พลังเพื่อไทย,312,0.39,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,20,ประชาธิปไตยใหม่,276,0.34,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,21,มิติใหม่,240,0.3,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,22,ไทยก้าวใหม่,240,0.3,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,23,ไทยภักดี,205,0.26,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,24,ครูไทยเพื่อประชาชน,188,0.23,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,25,ประชากรไทย,153,0.19,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,26,สร้างอนาคตไทย,153,0.19,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,27,ไทยก้าวหน้า,132,0.16,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,28,ประชาชาติ,97,0.12,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,29,ไทยชนะ,94,0.12,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,30,รักชาติ,89,0.11,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,31,อนาคตไทย,87,0.11,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,32,คลองไทย,86,0.11,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,33,ประชาไทย,86,0.11,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,34,ไทยพร้อม,84,0.1,80053,,80053,,,286,94.70199,,302
ร้อยเอ็ด,3,35,ท้องที่ไทย,77,0.1,80053,,80053,,,286,94.70199,,302
